Station,Cruise,Lat,Lon,Date,Depth,Temp,Orthophosphate,NitratePlusNitrite,Nitrite,Silicate,Ammonium,Salinity,Nutricline_1uM_Interp,PAR_MODIS_9km_8d_umolm2d1,PAR_OASIM_1deg_Monthly_umolm2d1,KDPAR_MODIS_OS_9km_8d,MLD_HYCOM_9km_8d,MLPAR_MODIS_9km_8d_umolm2d1,MLPAR_OASIM_1deg_Monthly_umolm2d1,FeT_CESM2,HLI,HLII,HLIII.IV,LLI,LLII.III,LLIV,SCCG
AMT063,AMT28,-4.9847,-24.9729,2018-10-11,7,26.35,0,0.06,0,1.72,0.24682145,36.0852873,88.97,663.088958333333,585.692299246297,0.0654085,56.402023,175.247081857897,154.792000409029,0.0007743207,0.0193875416493207,0.933053935402011,0.0257246571692963,0.0173255404091299,0.00414575672189706,0.0003625686483453,13.2078314083804
AMT065,AMT28,-7.5485667,-24.95865,2018-10-12,7,26.11,0,0.08,0,1.49,0.15332218,36.2502422,110.38,623.708831018519,552.941823201906,0.058842316,61.830967,166.921521057527,147.982336620858,0.00066956494,0.0183141361526941,0.97168455081508,0.00510942571386348,0.0016754068256502,0.00294887409577971,0.00026760639693277,15.4514733518154
AMT067,AMT28,-8.7627,-24.948133,2018-10-12,7,26.07,0,0.0538476,0,1.06,0.11089009,36.3920385,117.61,663.935185185185,563.483949551367,0.053351026,64.55651,186.615994791601,158.381601308415,0.0005787422,0.0235650755111721,0.969738811583957,0.00285904959863151,0.00120083023525234,0.00241533132910189,0.000220901741885056,20.2935899159568
AMT069,AMT28,-11.26175,-24.939317,2018-10-13,7,25.52,0,1.22e-05,0,0.9,0.04629714,36.6022132,124.74,651.790162037037,538.750282285635,0.0567206,51.233845,212.022904671696,175.251800956771,0.00036468255,0.0279934008946766,0.96272683869476,0.00363933963991053,0.00200997284897473,0.00332177063491081,0.000308677286767908,11.2661041115749
AMT071,AMT28,-12.102467,-24.928117,2018-10-13,7,25.33,0.00054728,0,0,1.12,0.041226037,36.652202,113.07,645.787094907407,551.920802995501,0.046426028,64.76909,204.145134386123,174.472279465678,0.00029596128,0.0330242087602502,0.956717663726817,0.00411125800258165,0.00231457133944426,0.00348936234775978,0.000342935823146927,20.1205049243195
AMT073,AMT28,-14.778733,-24.985917,2018-10-14,7,23.96,0.04,0,0,1.11,0.07227735,37.0447298,155.43,675.78443287037,564.031657368067,0.041322283,90.234344,176.885002079583,147.633973251999,0.00014820199,0.0647379595976904,0.92645916681566,0.00344519975373625,0.0018065672725829,0.00325769110215728,0.0002934154581732,14.0885028421913
AMT075,AMT28,-16.032417,-25.023567,2018-10-14,7,24.04,0.12,0,0,0.66,0.10799801,37.1379405,171.82,675.491273148148,562.520233201392,0.04000438,103.8017,160.112161296393,133.334557959674,0.000114076116,0.0759427787881881,0.913172736815806,0.0043797997438583,0.00211970910263295,0.00403016692518479,0.000354808624330074,12.8087448564972
AMT079,AMT28,-20.380283,-25.05915,2018-10-16,7,23.24,0.1,0,0,1.07,0.13676612,36.919381,184.26,668.904340277778,548.678897781137,0.035106473,98.9638,186.565441256248,153.033123734883,6.575101e-05,0.112743332700122,0.876056428755321,0.00480810962941573,0.00219369011878719,0.00389994193442623,0.000298496861928202,11.4880727711674
AMT083,AMT28,-24.000017,-24.999967,2018-10-17,7,22.09,0.02460132,0,0,1.1,0.12828341,36.7038806,184.4,421.687268518519,494.985833089538,0.05264902,128.80318,62.1127167870709,72.9092793631559,5.8078986e-05,0.131736759701763,0.855942003651993,0.00482642872177115,0.00323696389227055,0.00398666944115002,0.000271174591052481,18.8158323596747
AMT085,AMT28,-24.9059,-25.903283,2018-10-17,7,22.06,1.17e-06,0,0,1.08,0.12749688,36.6232012,176.32,444.038078703704,458.012854856719,0.046323635,120.97595,78.9434518717174,81.4279619206624,5.909356e-05,0.130463285067568,0.855780913840496,0.00519703668673542,0.00354352365959437,0.0046729519018409,0.000342288843766111,7.84733072759922
AMT087,AMT28,-26.65535,-27.65535,2018-10-18,7,21.25,0.0307079,0,0,0.94,0.13073428,36.5178422,150.8,621.105960648148,458.732567451618,0.051289205,81.68347,146.007043161758,107.836971497936,6.61644e-05,0.188975215219236,0.7980884053786,0.00513131898600841,0.00302643320690553,0.00444075031917959,0.000337876890070503,7.79316894273428
AMT089,AMT28,-27.410767,-28.410767,2018-10-18,7,21.12,0.08,0,0,0.9,0.13073428,36.5022131,164.15,574.946006944444,458.732567451618,0.05448152,107.37403,97.9999692080988,78.1913030824034,6.61644e-05,0.224967909850867,0.754487650435978,0.00494274308729814,0.0119975913229385,0.00332843487561467,0.000275670427303753,12.501594565254
AMT093,AMT28,-30.005917,-31.149717,2018-10-19,7,19.64,0.04797091,0,0,0.85,0.15030822,35.9580221,136.68,550.931076388889,424.695406185747,0.0545077,74.44284,133.426616965292,102.854374560759,9.3093586e-05,0.425201425458095,0.539565601686648,0.00608004425500188,0.0226156998462875,0.00599695822693556,0.000540270527032018,9.64850625709295
AMT095,AMT28,-31.614317,-32.887583,2018-10-20,7,18.39,0.00012148,0,0,0.76,0.16804773,35.9664743,177.24,568.135266203704,456.20465965428,0.061949197,101.18804,90.4613571743977,72.6392025219105,0.00011423995,0.638945706794526,0.309650719074207,0.00588976617887908,0.0392567564597971,0.00573289618408023,0.000524155308510768,5.77718260051101
AMT097,AMT28,-32.375317,-33.674767,2018-10-20,7,18.45,0.02709811,0,0,1.11,0.16439848,35.9749027,150.62,509.539537037037,412.668107468405,0.05918763,98.74773,86.9281730154175,70.4017687274205,0.0001183774,0.628655978129626,0.309603525058869,0.00594017202474935,0.0480742551466497,0.00691246571430538,0.000813603925800258,8.62953547064704
I07029,I07N,-29.9999,47.3732,2018-04-26,7,24.972,NaN,NaN,NaN,NaN,0.015979279,NaN,NaN,400.877048611111,342.141870608546,0.073920146,38.673626,132.186970227797,112.819372973605,0.00022042236,0.023600645490591,0.945928395508139,0.00622379876733598,0.0162589060281657,0.00702657718232257,0.000961677023445313,10.8133993493403
I07063,I07N,-29.9998,54.4997,2018-04-28,7,22.996,0.072,0,0,1.5,0.013762757,35.6185,136.9912845,379.96400462963,331.017184895253,0.053364377,53.516514,125.395525739966,109.242121419801,0.0001718591,0.108017763834408,0.879479966451159,0.00474879929304987,0.00272610177994955,0.00462607857013507,0.00040129007129843,9.26497246279368
I07067,I07N,-29.9034,54.4995,2018-04-28,7,23.17,0.072,0,0,1.5,0.013762757,35.6185,136.9912845,371.949537037037,331.017184895253,0.051199503,53.859722,126.324539726803,112.422759970773,0.0001718591,0.094357415887845,0.890352405549261,0.00539830158307199,0.00361473226354614,0.00560204256351524,0.000675102152760984,12.6481580696413
I07095,I07N,-27.9528,54.4957,2018-04-29,7,23.217,0.057,0.003333333,0.003333333,1.3,0.013978884,35.6181,108.0315846,337.466574074074,333.745242882167,0.04708408,45.363815,139.331210317639,137.794769025983,0.00018216082,0.124610735142899,0.862171215165245,0.00492324351493162,0.0030621588566911,0.00475517114856041,0.000477476171673137,11.1705167949922
I07117,I07N,-26.6692,54.4886,2018-04-30,7,24.533,0.054,0.01,0.01,1.7,0.013951041,35.3467,93.75879803,356.183113425926,366.564411440013,0.05785125,41.537014,134.819378464969,138.748818388319,0.0001861061,0.0285299503389995,0.954317325347461,0.00502627973168941,0.005474559879058,0.00615756392430315,0.000494320778488471,6.40237865754558
I07125,I07N,-26.0627,54.5015,2018-05-01,7,23.084,0.094,0,0,1.9,0.01752047,35.1732,94.89724238,374.655324074074,296.89011382468,0.06219644,51.71129,111.816220689436,88.6071232805133,0.00018846117,0.0222675929345682,0.951982310100472,0.00567180892032669,0.0139595565485473,0.005461986965262,0.000656744530823397,6.36266467777248
I07135,I07N,-25.5816,54.5041,2018-05-01,7,23.966,0.1,0,0,0.6,0.01752047,35.1313,116.3618708,386.633217592593,296.89011382468,0.061652172,62.515625,98.1884909190663,75.3975367836932,0.00018846117,0.0204141678658888,0.964166728653336,0.00419181305044909,0.00692462411634463,0.00395570705866611,0.000346959255314891,7.22289320514354
I07142,I07N,-24.9958,54.4998,2018-05-01,7,26.54,0.136,0,0,1.6,0.016555483,35.0305,101.7284805,398.82712962963,315.99057922638,0.053556707,68.73825,105.607143978905,83.6724989780105,0.00018934679,0.0210419490770531,0.967197135402393,0.00451081028437064,0.00251625966273031,0.0043177074821646,0.000416138091288468,6.83268632198162
I07158,I07N,-24.0535,54.5116,2018-05-02,7,26.542,0.139,0,0,1.8,0.0163627,35.0116,108.146455,382.623449074074,301.311517693869,0.056419577,64.39995,102.523948452474,80.7364174436741,0.00018868086,0.0199563919808699,0.964690552642021,0.00587738690410932,0.00392945569562829,0.00500009771554632,0.000546115061825652,5.03167008133352
I07161,I07N,-23.9886,54.5095,2018-05-02,7,26.448,0.139,0,0,1.8,0.0163627,35.0402,108.6742973,371.769537037037,301.311517693869,0.05637903,65.68741,97.9127153980935,79.3562299731629,0.00018868086,0.0218369293020549,0.964872037983009,0.0050838851187776,0.00336615471446386,0.00445415837380423,0.000386834507890613,7.11290068409308
I07165,I07N,-23.6558,54.5155,2018-05-02,7,26.433,0.132,0,0,1.9,0.0163627,35.017,118.3698648,373.788587962963,301.311517693869,0.05704447,68.33634,93.9428125201307,75.7274361187183,0.00018868086,0.0201789776063508,0.964578570789448,0.00577538711617695,0.00396331027115417,0.00490559132799766,0.000598162888872804,10.2441504909583
I07177,I07N,-22.9166,54.5029,2018-05-03,7,26.275,0.118,0.008,0.008,1.9,0.016479693,35.0636,129.9996042,375.640439814815,351.096741211267,0.05045699,85.10177,86.2865762785782,80.6487601724169,0.00018656268,0.0218583457888818,0.959427163216801,0.00643867129524666,0.00529144754769403,0.00630861571999101,0.000675756431385173,6.72877460964711
I07181,I07N,-22.4947,54.5006,2018-05-03,7,26.39,0.143,0.006,0.006,2.1,0.016393423,35.0142,143.7037294,442.746875,342.814414589493,0.049875725,87.93299,99.6946427021513,77.1925506546979,0.00018866862,0.0218181648009536,0.963983670763812,0.0048314805843318,0.00435782061825424,0.00453374946242261,0.000475113770225853,8.45957054725606
I07188,I07N,-21.9951,54.5198,2018-05-03,7,26.286,0.117,0.002,0.002,1.8,0.016393423,35.0748,69.82064315,413.16099537037,342.814414589493,0.055687495,79.72805,91.9594521334774,76.3020374681026,0.00018866862,0.0208416468001105,0.965779370269764,0.00456661906396774,0.00365068294396057,0.00472675191262338,0.000434929009573678,6.25886429988296
I07GS008,I07N,-21.5058,54.3188,2018-05-04,7,26.379,0.095,0,0,2,0.016393423,35.0646,105.6327896,451.064768518519,337.640641893379,0.055810113,87.22387,91.9471962432784,68.8262806732653,0.00018866862,0.0168717717372438,0.972309538891075,0.00373748583375653,0.00294521214450584,0.00390567618264879,0.000230315210769939,6.30633492665483
I07205,I07N,-20.3369,54.51,2018-05-04,7,27.243,0.12,0.006666667,0.006666667,1.8,0.016815385,34.9015,131.6691392,439.866203703704,380.658247343307,0.05011588,49.634182,162.134897718968,140.310816060018,0.00018738449,0.0149739154891047,0.974187621015651,0.00375888402437427,0.00232888207178568,0.00430939678312728,0.000441300615956936,6.93132789924389
I07209,I07N,-19.9971,54.4966,2018-05-04,7,27.322,0.112,0.01,0.01,1.5,0.016815385,34.8236,142.5561775,453.67025462963,383.133680977449,0.05011587,52.97297,158.871892563614,134.170517860917,0.00018738449,0.0151282781448033,0.972199389934921,0.00436566465270416,0.00294580547867124,0.00489387307554228,0.000466988713358409,10.49406293942
I07213,I07N,-19.6282,54.6225,2018-05-05,7,27.611,0.136,0.005,0.005,1.7,0.016815385,34.7821,124.1545552,467.345671296296,380.658247343307,0.050122716,52.842556,163.965584706395,133.551792457677,0.00018738449,0.0142445746637547,0.963666890777904,0.011851523491509,0.00587711339339115,0.00405700443258499,0.000302893240856491,5.18288013907303
I07217,I07N,-19.4888,54.6711,2018-05-05,7,27.558,0.136,0,0,1.7,0.017319776,34.7821,105.7529329,458.775671296296,392.97189609504,0.05011587,52.738113,161.230728485776,138.104849594171,0.00018046137,0.0144536304034808,0.950573045611474,0.016948126859569,0.0117299331510286,0.00565101626103803,0.000644247713409866,9.34731634801493
I07221,I07N,-19.0042,54.8286,2018-05-05,7,27.625,0.144,0,0,1.6,0.017319776,34.8298,112.2841228,471.939293981481,392.97189609504,0.047733735,56.284878,163.695004975424,136.304684324513,0.00018046137,0.0166752704925312,0.972412432388022,0.00439045680696508,0.00246999565034625,0.00370780187107298,0.000344042791062106,6.84682611294735
I07225,I07N,-18.8598,54.8749,2018-05-05,7,27.672,0.144,0,0,1.6,0.017319776,34.8298,122.2997644,468.235532407407,392.97189609504,0.046573,58.816414,159.889688660608,134.189205581979,0.00018046137,0.0170930769635541,0.965895420610133,0.00605426819758212,0.00396565296367202,0.00620953759180575,0.000782043673253177,5.02894156820208
I07244,I07N,-17.3325,54.9969,2018-05-06,7,27.887,0.141,0.01,0.01,2.3,0.01982557,34.6326,85.23851315,466.586886574074,420.108159137851,0.0511564,46.460545,178.08472023271,160.344934974219,0.00019173756,0.00989805504675146,0.870549000320392,0.0888556007538688,0.0235952342613608,0.00637698082539864,0.00072512879222837,5.46820471766697
I07248,I07N,-16.7954,54.9991,2018-05-06,7,27.924,0.149,0.006666667,0.006666667,2.3,0.01982557,34.6619,71.72473311,416.797835648148,420.108159137851,0.05052493,50.18121,151.366523317581,152.568718038467,0.00019173756,0.0110223611048239,0.650067752073268,0.299551021009168,0.0305464545582644,0.00782026669302116,0.000992144561454159,7.01367169631476
I07255,I07N,-16.2271,54.9976,2018-05-06,7,27.886,0.157,0.01,0.01,2.5,0.022302452,34.7015,66.1913004,472.903819444444,433.629910641737,0.04949606,45.220074,188.752721295811,173.07710850177,0.00020361258,0.010684080623102,0.688856388754689,0.261686728784445,0.0316572305140835,0.00631179997422977,0.00080377134945136,6.98056527785181
I07259,I07N,-15.6515,55.0007,2018-05-07,7,27.963,0.161,0.01,0.01,2.3,0.022302452,34.7878,47.810956,454.320949074074,433.629910641737,0.062949054,48.5866,141.569152702817,135.121700113678,0.00020361258,0.010038335664284,0.889199982631675,0.0867584604142543,0.00811420512519963,0.00521722295962331,0.000671793204963773,5.98523300340406
I07263,I07N,-15.5602,55.0007,2018-05-07,7,27.84,0.161,0.01,0.01,2.3,0.022302452,34.7878,50.55057863,448.37962962963,433.629910641737,0.06437087,49.53612,134.818875485538,130.383927070692,0.00020361258,0.0112484382148065,0.80563897075223,0.16149258265052,0.0142146468044027,0.00667967745281159,0.000725684125229202,8.50972455145045
I07267,I07N,-15.091,55.0008,2018-05-07,7,27.86,0.161,0.01,0.01,2.5,0.026036922,34.7202,53.29020125,453.150752314815,427.409867936201,0.0680352,50.452377,127.751487799427,120.494661544935,0.00022132057,0.0102232691165523,0.863382582662236,0.108922013417749,0.0115892989644903,0.00535940706966002,0.000523428769312678,5.64799571266841
I07274,I07N,-14.5181,55.0039,2018-05-07,7,27.117,0.144,0.005,0.005,2.4,0.026036922,34.776,49.26873702,499.930601851852,427.409867936201,0.07077948,51.069866,134.581056286938,115.058512684047,0.00022132057,0.0124810894549047,0.895832697928382,0.0765549394843773,0.00646782371020557,0.00778513686485762,0.000878312557272545,5.11185629552851
I07278,I07N,-13.9534,55,2018-05-07,7,28.167,0.141,0.003333333,0.003333333,2.7,0.028983597,34.6721,17.53527779,504.992268518519,435.197883182102,0.077476606,45.857132,138.065839654107,118.983922929155,0.00023325614,0.0104776601969309,0.812593815729087,0.163043121281799,0.00731593935103461,0.00578200339737248,0.000787460043775927,5.74014764838845
I07282,I07N,-13.8991,54.9985,2018-05-08,7,28.1,0.141,0.006666667,0.006666667,2.7,0.028983597,34.6721,14.00919409,504.992268518519,435.197883182102,0.077476606,45.857132,138.065839654107,118.983922929155,0.00023325614,0.0119306700455449,0.844414349724909,0.12776022265636,0.00933833117268831,0.00595491437061875,0.000601512029879298,7.18052538371195
I07294,I07N,-12.8191,54.9997,2018-05-08,7,28.081,0.138,0.01,0.01,2.4,0.029969508,34.714,47.42014706,477.749467592593,433.743937025345,0.07401823,39.76362,153.767794109045,139.604233868944,0.00024466476,0.0118598613459615,0.908436384098779,0.0688148324918708,0.00490415199621644,0.00545259810833517,0.000532171958837166,6.94302635437945
I07GS016,I07N,-11.8807,54.5567,2018-05-09,7,27.821,0.143,0,0,2.2,0.028897744,34.8598,9.284192739,536.339988425926,453.57051700231,0.068180576,30.419119,226.100666868972,191.208186186718,0.0002580817,0.011986208384651,0.971483186267408,0.00915867704314056,0.00278996217691192,0.00426713137066997,0.000314834757218696,12.4526511343336
I07309,I07N,-11.731,54.3803,2018-05-09,7,27.84,0.162,0.066666667,0,2.2,0.028897744,34.8598,9.99248145,532.191377314815,452.068873638969,0.06615903,30.58589,228.235613147763,193.874273349931,0.0002580817,0.0137779208026771,0.97242617651792,0.00632681505399772,0.0028381802945723,0.00434163698237507,0.000289270348457604,10.1577370361989
I07316,I07N,-11.1282,53.6649,2018-05-10,7,28.069,0.135,0.07,0.003333333,1.9,0.027801707,34.8322,41.59048182,453.392476851852,445.632777586886,0.054287378,32.587376,212.592571386685,208.954102501226,0.00027534607,0.0128224065428191,0.975861866905197,0.00415591038442378,0.00250143009444374,0.00423109335184152,0.000427292721274491,7.59755498374194
I07320,I07N,-11.0668,53.5901,2018-05-10,7,27.944,0.135,0.14,0.006666667,1.9,0.027801707,34.8322,47.81936017,445.920763888889,445.632777586886,0.057427686,32.773174,200.851210746352,200.721496227272,0.00027534607,0.0125870272471743,0.975762346659185,0.00447237025364297,0.00257840145953604,0.00411159331034777,0.000488261070113912,5.47960611758902
I07324,I07N,-10.7525,53.2101,2018-05-11,7,27.98,0.129,0.21,0.01,2,0.028687576,34.8172,54.04823851,404.382673611111,443.482120586521,0.060730223,32.93997,174.800592190142,191.701925831804,0.00027717472,0.0134296668659744,0.975868109392686,0.00406636656690043,0.00232988625227094,0.00403353236025824,0.000272438561909501,5.77663847119416
I07347,I07N,-9.2568,51.4293,2018-05-12,7,28.204,0.161,0.11,0.01,2.7,0.030334199,34.924,12.13011101,376.648611111111,453.437672230442,0.07272239,28.283442,159.706816917128,192.266970236811,0.0003417662,0.012861771146805,0.825926818994027,0.142380719984489,0.00934080882768347,0.00846249460473974,0.00102738644225545,6.8760759508415
I07370v2,I07N,-8.3752,52.6261,2018-05-13,7,28.657,0.138,0.11,0.01,2.4,0.02475836,34.8916,8.053960513,497.39193287037,470.137874530667,0.07964943,28.102377,198.518815218279,187.641189318186,0.00039154917,0.00901810280914956,0.979631257121933,0.00425847768822281,0.00253549031427538,0.00406300073903866,0.000493671327380277,7.26694696959642
I07374,I07N,-8.1975,52.8619,2018-05-13,7,28.755,0.138,0.11,0.01,2.3,0.02475836,34.8327,22.4165569,440.038576388889,470.137874530667,0.07726812,30.496717,169.044787214675,180.607704019476,0.00039154917,0.00874484216160692,0.979308406033961,0.0047548423773963,0.00259265992558141,0.00415025412298196,0.00044899537847243,11.4251736357304
I07378,I07N,-8.1086,53.0743,2018-05-13,7,28.778,0.123,0.11,0.01,2.2,0.02475836,34.6917,35.2118806,427.013854166667,470.137874530667,0.076783165,30.209791,165.99088853537,182.754266087621,0.00039154917,0.00983213354360476,0.975227309880827,0.00546312242518703,0.00352076784829561,0.00538647448032762,0.00057019182175775,12.839409006115
I07GS022,I07N,-8.0045,53.2943,2018-05-13,7,28.796,0.103,0,0,2.1,0.02475836,34.6033,34.81095969,450.452696759259,470.137874530667,0.07069327,29.72814,188.13417993695,196.355808542087,0.00039154917,0.0106932902469904,0.969430337551986,0.00870039099527177,0.00424737114626938,0.00622660846716081,0.000702001592321631,11.6728945033318
I07389,I07N,-7.5173,53.6292,2018-05-13,7,28.371,0.132,0.11,0.01,2.3,0.024132228,34.6132,43.17883808,357.698043981481,478.029870447308,0.06969194,31.339918,145.33427182041,194.225616546735,0.00038793482,0.0103408452295496,0.953057993699922,0.0180856536210292,0.0122913377881785,0.00557151562101126,0.000652654040309383,8.03968345589041
I07393,I07N,-7.0804,53.9308,2018-05-14,7,28.413,0.147,0.11,0.01,2.4,0.021952067,34.4231,28.17624755,326.538043981481,492.70931830622,0.07457314,32.609653,122.477988313691,184.805560153899,0.000431476,0.010352497758345,0.916636002395037,0.0532196697054851,0.0116953485290444,0.00719261450620007,0.000903867105888473,5.78618843757386
I07GS023,I07N,-7.0392,53.9578,2018-05-14,7,28.405,0.13,0.11,0.01,2.4,0.021952067,34.4231,13.17365702,327.767465277778,492.70931830622,0.07433227,32.948257,122.271858019779,183.802513046571,0.000431476,0.00915375884007343,0.922050213921895,0.0516811750745292,0.0110673953633542,0.00552557553423472,0.000521881265913438,12.4059885589602
I07401,I07N,-6.5524,54.29,2018-05-14,7,28.895,0.123,0.11,0.01,2.3,0.021952067,34.8409,30.7724661,378.888888888889,492.70931830622,0.07434653,35.863674,132.223876191734,171.944698862205,0.000431476,0.0106010121285254,0.948360321031822,0.0205729139291964,0.0117949210544733,0.0077161436433432,0.000954688212639932,6.17151632004933
I07405,I07N,-6.2147,54.5251,2018-05-14,7,28.941,0.131,0.11,0.01,2.3,0.019236833,34.6351,23.099387,410.357488425926,495.575654163282,0.07013576,35.77563,150.242106827354,181.442601813945,0.00047422992,0.0102854455866374,0.964060012891226,0.00957087232364347,0.00838525862319777,0.00699453088724004,0.000703879688055567,5.63633809096999
I07408,I07N,-6.0822,54.6291,2018-05-14,7,29.047,0.131,0.11,0.01,2.3,0.019236833,34.6351,15.4263079,411.633217592593,495.575654163282,0.068192676,34.753616,157.451618880294,189.559991008543,0.00047422992,0.00967521670509911,0.972594208008372,0.00634531562557198,0.00468589855828813,0.00603724100358688,0.00066212009908219,6.78096704327044
I07412,I07N,-5.5879,54.9577,2018-05-14,7,28.98,0.122,0.11,0.01,2.2,0.019236833,34.6767,7.753228806,536.280868055556,495.575654163282,0.075396284,35.219395,187.766172963978,173.514196644285,0.00047422992,0.00986398123377676,0.974138662955394,0.00623952360735872,0.0040565496755246,0.00524449127110793,0.000456791256837673,23.2017061983788
I07420,I07N,-5.1055,55.284,2018-05-15,7,29.124,0.173,0.035,0.01,2.05,0.017080976,34.8615,29.89228645,514.344097222222,503.673938566765,0.07258285,26.522116,228.210901866632,223.476626615934,0.00048690816,0.0102275929769469,0.976422469238412,0.00465170082268053,0.00316406430132979,0.00508016993949176,0.000454002721139117,10.7203838160157
I07431,I07N,-3.2372,56.0005,2018-05-20,7,29.09,0.166,0.005,0.005,2.1,0.016150849,35.4177,7.912411405,420.673865740741,505.492562129174,0.074851766,30.674717,164.774216399717,197.996946337646,0.00049645576,0.012515997196175,0.96632355165303,0.00632227282751525,0.00635796929438162,0.00754947492523526,0.000930734103662939,6.81526411861299
I07454,I07N,-1.7693,57.2228,2018-05-21,7,29.494,0.426,3.41,0.21,3.2,0.016199728,35.3416,2.983482794,376.378564814815,518.976969974031,0.07641775,28.129679,154.688376066624,213.295102872714,0.0004790581,0.00748160161283689,0.982354199523936,0.00329940698948332,0.00271157415203219,0.00377650228042521,0.000376715441286567,8.67760846872112
I07458,I07N,-1.273,57.2359,2018-05-21,7,29.522,0.158,2.57,0.01,1.5,0.016955283,35.3268,13.30198044,419.904791666667,533.234477043152,0.07495796,31.763968,160.052826944778,203.250087088615,0.00047782838,0.00788616259726039,0.98204643636061,0.00341724491640201,0.00231422038054526,0.00393257486129186,0.000403360883890216,7.04027751153236
I07461,I07N,-1.2307,57.2529,2018-05-21,7,29.595,0.171,1.93,0.01,1.6,0.016955283,35.2527,12.0722454,419.904791666667,533.234477043152,0.07495796,31.763968,160.052826944778,203.250087088615,0.00047782838,0.00834441733170043,0.980415127833909,0.00372347652750654,0.00266120241274452,0.00433663300843939,0.000519142885700531,7.84122411252326
I07465,I07N,-0.8648,57.2445,2018-05-21,7,29.567,0.171,1.29,0.01,1.6,0.016955283,35.2527,10.84251036,411.538078703704,533.234477043152,0.071628965,34.814377,151.398080977002,196.16818154325,0.00047782838,0.00700598385721716,0.984791672154552,0.00284423414716884,0.00167811585534304,0.00336934050069764,0.000310653485020885,11.2952467232462
I07469,I07N,-0.8192,57.2574,2018-05-22,7,29.565,0.171,0.65,0.01,1.6,0.016955283,35.2527,42.4658301,411.538078703704,533.234477043152,0.071628965,34.814377,151.398080977002,196.16818154325,0.00047782838,0.00637863763995188,0.986235222449675,0.00259074737595079,0.0017340881855915,0.00279902540358684,0.000262278945243757,12.4860449210023
I07473,I07N,-0.5058,57.2624,2018-05-22,7,29.939,0.158,0.003333333,0.003333333,1.7,0.016955283,35.2601,9.338904367,478.629143518519,533.234477043152,0.076030366,34.109844,170.759008107777,190.240380515473,0.00047782838,0.0066244146217371,0.982481289990368,0.00372906156523752,0.00229903432901084,0.00447158161432295,0.000394617879323557,7.06478415937175
I07492,I07N,0.2463,57.2715,2018-05-23,7,29.82,0.163,0.035,0.01,1.6,0.019998584,35.2351,69.04460308,458.521064814815,544.703919210552,0.063573524,36.561153,177.968016101012,211.418587504806,0.00046995663,0.00729923143152604,0.980413074653864,0.00422083137468181,0.0027589582204743,0.00488000760162013,0.000427896717834245,5.38258963915197
I07496,I07N,0.4957,57.281,2018-05-23,7,29.804,0.144,0.085,0.01,1.6,0.019998584,35.1253,44.49730464,474.467592592593,544.703919210552,0.066359624,38.354782,171.790397263407,197.220851609279,0.00046995663,0.00823358372623399,0.981735820765687,0.00345788029984093,0.00200298634696099,0.00414519175280397,0.000424537108473242,7.89442237089401
I07500,I07N,0.9314,57.2968,2018-05-23,7,29.749,0.144,0.066666667,0,1.6,0.021309935,34.9103,53.09925799,466.231990740741,540.86912561346,0.06811063,36.415134,172.239472459248,199.812571241943,0.00047031458,0.00822252705274248,0.982079329096905,0.00340830420861336,0.00212027218741625,0.00378563722823596,0.000383930226087316,9.10862254327036
I07519,I07N,2.0037,57.3327,2018-05-24,7,29.484,0.154,0.005,0.005,1.6,0.020513415,34.8837,66.53272928,391.571412037037,520.619964648667,0.06749047,42.706688,128.245405375763,170.510707269836,0.00052502303,0.00731668102320192,0.983940037660413,0.00304795043852661,0.00196277904786427,0.00340465945545645,0.000327892374537945,6.73996359060039
I07523,I07N,2.3984,57.6947,2018-05-24,7,29.286,0.154,0.01,0.01,1.7,0.021130819,34.9633,67.06769294,462.278819444444,501.357358669548,0.06767743,44.381218,146.272867076488,158.637980365663,0.0005324419,0.00908767820892417,0.976086243753626,0.0041028610671502,0.00587630025586766,0.00434784864860616,0.00049906806582622,8.46707451724408
I07527,I07N,2.5621,57.8565,2018-05-24,7,29.376,0.154,0.01,0.01,1.7,0.020367524,34.9633,38.58127017,484.714467592593,511.304975291829,0.0643387,43.74019,161.913253213438,170.79550429945,0.00063124,0.00980691902267657,0.974756491631513,0.00461335589918674,0.00505436119110983,0.00500064594368357,0.000768226311829957,7.6863432279468
I07531,I07N,2.7984,58.063,2018-05-24,7,29.332,0.153,0.01,0.01,1.7,0.020367524,35.0733,10.0948474,499.557604166667,511.304975291829,0.06940088,39.34914,171.009914489654,175.031306446931,0.00063124,0.00910213888511949,0.977165182007528,0.00431079039985893,0.00433962664409149,0.00464477590931402,0.000437486154088305,11.0107025411319
I07GS035,I07N,2.7988,58.0615,2018-05-24,7,29.328,0.135,0,0,1.6,0.020367524,35.0733,10.0948474,499.557604166667,511.304975291829,0.06940088,39.34914,171.009914489654,175.031306446931,0.00063124,0.0101179771933823,0.972830676748388,0.00500068870755275,0.00541603500893897,0.0056219992038399,0.0010126231378983,6.1894996411847
I07535,I07N,3.1844,58.418,2018-05-24,7,29.228,0.16,0.103333333,0.003333333,1.7,0.020367524,35.2428,31.49587722,495.828171296296,511.304975291829,0.061597433,36.466545,197.383446678739,203.544582921205,0.00063124,0.00856943514305374,0.981872153326593,0.00285086173889048,0.00343418754797121,0.00296216686315091,0.000311195380340721,10.7257259666675
